TIME_PERIOD,GINI,THEIL,ASSET,REF_AREA
2024-07-01,0.8666794227982559,1.9671066271919326,BW,DE
2013-04-01,0.8249411490534604,1.6453226064005968,BW,EE
2013-07-01,0.8265093686407459,1.6586827959334491,BW,EE
2013-10-01,0.8287655415240248,1.6707369067529532,BW,EE
2014-01-01,0.8313487935288212,1.6844049026331172,BW,EE
2014-04-01,0.8343302061881881,1.7046576412458956,BW,EE
2014-07-01,0.8360118266886845,1.7177427932701366,BW,EE
2014-10-01,0.837455232874701,1.7241510270079279,BW,EE
2015-01-01,0.8347470285367607,1.7024529908835564,BW,EE
2015-04-01,0.8365934958104195,1.715165811500125,BW,EE
2015-07-01,0.8375611531152711,1.7275448567071627,BW,EE
2015-10-01,0.8377667125540568,1.7275211687208187,BW,EE
2016-01-01,0.8403810952848814,1.7483532880929982,BW,EE
2016-04-01,0.843085760224526,1.7686059059663821,BW,EE
2016-07-01,0.8450696807506121,1.7830783462427866,BW,EE
2016-10-01,0.8467745074887071,1.7924503359933113,BW,EE
2017-01-01,0.8497000676642688,1.8157507701790478,BW,EE
2017-04-01,0.8525804792499283,1.8400050271113304,BW,EE
2017-07-01,0.852672828220412,1.837670099692963,BW,EE
2017-10-01,0.8527218775289992,1.8333988255728784,BW,EE
2018-01-01,0.853424853338017,1.8366497185869888,BW,EE
2018-04-01,0.8538466184514326,1.8366042996853196,BW,EE
2018-07-01,0.855086505472999,1.849474426961905,BW,EE
2018-10-01,0.8548492909990474,1.84130031435966,BW,EE
2019-01-01,0.8550703600292494,1.8425077693813248,BW,EE
2019-04-01,0.8565579430521143,1.8548372304576726,BW,EE
2019-07-01,0.8574516319097791,1.8611854814753364,BW,EE
2019-10-01,0.857699582405411,1.856935119659342,BW,EE
2020-01-01,0.8585801777320351,1.8662552555464142,BW,EE
2020-04-01,0.8601475878046994,1.8817252001166564,BW,EE
2020-07-01,0.8626341290654711,1.9076259368789137,BW,EE
2020-10-01,0.8628347843288604,1.901763693653522,BW,EE
2021-01-01,0.8635755718267545,1.9078170627981723,BW,EE
2021-04-01,0.8630568480603651,1.9021108296919327,BW,EE
2021-07-01,0.8645414299210583,1.913669475680128,BW,EE
2021-10-01,0.8644222512357829,1.9122825623183088,BW,EE
2022-01-01,0.8645140145405241,1.9110605077031095,BW,EE
2022-04-01,0.8634600735116345,1.8955158899608455,BW,EE
2022-07-01,0.8635814983451061,1.902435637951955,BW,EE
2022-10-01,0.8628229261681625,1.8940882938098402,BW,EE
2023-01-01,0.8633624604113406,1.904095359111068,BW,EE
2023-04-01,0.8616872504567425,1.8883224798416578,BW,EE
2023-07-01,0.8633312992513329,1.9032492979290159,BW,EE
2023-10-01,0.8619207672158617,1.8901392431087047,BW,EE
2024-01-01,0.8630764431299647,1.9069767222073974,BW,EE
2024-04-01,0.8623411611820472,1.899982680767508,BW,EE
2024-07-01,0.8626690500341379,1.9043726446543292,BW,EE
2011-10-01,0.7627226032930243,1.2930283752072684,BW,ES
2012-01-01,0.7651828665520837,1.30512119503035,BW,ES
2012-04-01,0.7638442149542854,1.3055910884715427,BW,ES
2012-07-01,0.7694693351549771,1.3281902324677324,BW,ES
2012-10-01,0.773142445022929,1.344860016131625,BW,ES
2013-01-01,0.7767376453089362,1.3597872554610695,BW,ES
2013-04-01,0.7778212921140705,1.3687375450510897,BW,ES
2013-07-01,0.7820521396382263,1.3923913367332117,BW,ES
2013-10-01,0.784970250919824,1.4106469488653859,BW,ES
2014-01-01,0.7876622698434543,1.4262005357618133,BW,ES
2014-04-01,0.7896448672089081,1.4384147609042703,BW,ES
2014-07-01,0.7921968146616729,1.4534052173300562,BW,ES
2014-10-01,0.7943075627183643,1.4672861149269545,BW,ES
2015-01-01,0.7964111796530198,1.469730682942387,BW,ES
2015-04-01,0.7936430956956028,1.456981615723657,BW,ES
2015-07-01,0.7926791193156647,1.4487359107407218,BW,ES
2015-10-01,0.8014015086527536,1.4878323440540515,BW,ES
2016-01-01,0.7988170561395425,1.4730717228683239,BW,ES
2016-04-01,0.7952109873808766,1.4545763944100052,BW,ES
2016-07-01,0.7952763563526866,1.4532801669966549,BW,ES
2016-10-01,0.7933329504210718,1.4401935551832759,BW,ES
2017-01-01,0.7946231505556587,1.442117348338519,BW,ES
2017-04-01,0.7914999453930436,1.4279711245688547,BW,ES
2017-07-01,0.789567336068085,1.4174443108342258,BW,ES
2017-10-01,0.7872748007676061,1.4037261372227912,BW,ES
2018-01-01,0.7849750852627242,1.3919408142154819,BW,ES
2018-04-01,0.7858776661745349,1.3999904563032322,BW,ES
2018-07-01,0.7850272843059256,1.3942971681952543,BW,ES
2018-10-01,0.7847802623918756,1.3941055860714002,BW,ES
2019-01-01,0.7862781979652251,1.4047245382363869,BW,ES
2019-04-01,0.7855167560208126,1.3996796507414717,BW,ES
2019-07-01,0.7854040612440953,1.4009470135010365,BW,ES
2019-10-01,0.7858626009747655,1.4037935530281425,BW,ES
2020-01-01,0.7865555093008259,1.4091131215186814,BW,ES
2020-04-01,0.7864195955267821,1.4106812983888186,BW,ES
2020-07-01,0.7864710263440514,1.4123906516641742,BW,ES
2020-10-01,0.7864847406744305,1.413270621779075,BW,ES
2021-01-01,0.7871163008957358,1.4163130733865208,BW,ES
2021-04-01,0.7861936230568729,1.4115001631745794,BW,ES
2021-07-01,0.785436190187909,1.4078481538331897,BW,ES
2021-10-01,0.7853743360203873,1.4071928855503073,BW,ES
2022-01-01,0.78370569701066,1.4009425788858745,BW,ES
2022-04-01,0.7838344815309726,1.4012992559368995,BW,ES
2022-07-01,0.7818350694720679,1.3947953984856658,BW,ES
2022-10-01,0.785178769336347,1.4079584685308857,BW,ES
2023-01-01,0.7865477418424253,1.4141743958294424,BW,ES
2023-04-01,0.7865559103190518,1.4133884448572573,BW,ES
2023-07-01,0.7851755471955058,1.4092042271636998,BW,ES
2023-10-01,0.7866288184115353,1.4137220578921281,BW,ES
2024-01-01,0.7865566082931132,1.413458000858976,BW,ES
2024-04-01,0.7854162434155715,1.4094334069133672,BW,ES
2024-07-01,0.785612704100868,1.4110261450307355,BW,ES
2009-10-01,0.8831046208810384,2.107660165012269,BW,FI
2010-01-01,0.8820223930628299,2.0956949727574448,BW,FI
2010-04-01,0.8806382525312665,2.077911637665864,BW,FI
2010-07-01,0.8802343893884894,2.0727337499558924,BW,FI
2010-10-01,0.8790797567590617,2.058735883731991,BW,FI
2011-01-01,0.8780037425871029,2.045183689006872,BW,FI
2011-04-01,0.8769057037316776,2.0319800018763368,BW,FI
2011-07-01,0.8761896541866592,2.024933349403415,BW,FI
2011-10-01,0.8752094859741701,2.013606786426264,BW,FI
2012-01-01,0.8739644843504435,1.9983794907617909,BW,FI
2012-04-01,0.8728398559541215,1.9857953746468264,BW,FI
2012-07-01,0.8711552724265132,1.9690841758661757,BW,FI
2012-10-01,0.8700014185014223,1.956217663841777,BW,FI
2013-01-01,0.8694771410844323,1.949215218121512,BW,FI
2013-04-01,0.8685312358667785,1.9382471316922927,BW,FI
2013-07-01,0.8674793361190231,1.9266531843734847,BW,FI
2013-10-01,0.86660297456142,1.9164221777251285,BW,FI
2014-01-01,0.8666822354449573,1.9183153833243176,BW,FI
2014-04-01,0.8667125865164158,1.9192025156930463,BW,FI
2014-07-01,0.8666950102205729,1.919796877994471,BW,FI
2014-10-01,0.866755065356922,1.9212200211360224,BW,FI
2015-01-01,0.8665869544139443,1.9196883420942104,BW,FI
2015-04-01,0.8664508725425535,1.9196405648637533,BW,FI
2015-07-01,0.8662013868758647,1.9183947365236014,BW,FI
2015-10-01,0.8661552471865783,1.918502501510695,BW,FI
2016-01-01,0.8659974542643609,1.9188453576198696,BW,FI
2016-04-01,0.865249961211652,1.9151721257602368,BW,FI
2016-07-01,0.8643427272072334,1.9087420345678727,BW,FI
2016-10-01,0.8640706617618696,1.9111127012958917,BW,FI
2017-01-01,0.8637244400079982,1.9116661968376178,BW,FI
2017-04-01,0.864001651934909,1.912953775840726,BW,FI
2017-07-01,0.8634931955471108,1.909288438060316,BW,FI
2017-10-01,0.8637125763900363,1.9108043768221477,BW,FI
2018-01-01,0.8645679135684597,1.91405765108738,BW,FI
2018-04-01,0.8643903130195618,1.912094958865037,BW,FI
2018-07-01,0.8648543924900101,1.914334002596498,BW,FI
2018-10-01,0.8654410679982021,1.9176004328308562,BW,FI
2019-01-01,0.866131811759055,1.9214761466989692,BW,FI
2019-04-01,0.8663068539431711,1.9207404463620004,BW,FI
2019-07-01,0.8663931350621199,1.920330587614831,BW,FI
2019-10-01,0.8668424779875868,1.9226218121059302,BW,FI
2020-01-01,0.8670190979074712,1.9267288439718193,BW,FI
2020-04-01,0.8669160896289153,1.924335827767901,BW,FI
2020-07-01,0.8661282809494525,1.9171806111826026,BW,FI
2020-10-01,0.8661608766637802,1.916490752915086,BW,FI
2021-01-01,0.8660625588521195,1.9151866292697057,BW,FI
2021-04-01,0.8660312845533753,1.914605122525706,BW,FI
2021-07-01,0.8662435023735006,1.9158191072319195,BW,FI
2021-10-01,0.866073514369751,1.913788922920196,BW,FI
2022-01-01,0.8654778529777373,1.9115434511295888,BW,FI
2022-04-01,0.8654897088391125,1.9113197823804926,BW,FI
2022-07-01,0.8657494908713643,1.9127473659545935,BW,FI
2022-10-01,0.8656042372534821,1.9120557057641674,BW,FI
2023-01-01,0.8656085660627032,1.9122875942695676,BW,FI
2023-04-01,0.8661125372721868,1.913991436476959,BW,FI
2023-07-01,0.866860631398159,1.9219605432019766,BW,FI
2023-10-01,0.8670060920061717,1.9239481055327665,BW,FI
2024-01-01,0.8668917394215557,1.9219480193239706,BW,FI
2024-04-01,0.8668647870420543,1.9211249013986647,BW,FI
2024-07-01,0.8667474676270577,1.919425408628291,BW,FI
2009-10-01,0.8146696927630676,1.5404839185289374,BW,FR
2010-01-01,0.8151037482850174,1.5442141592177439,BW,FR
2010-04-01,0.8143337843102344,1.5401793924319294,BW,FR
2010-07-01,0.8148939494473886,1.5449088291823463,BW,FR
2010-10-01,0.8154810632987245,1.5490708022805035,BW,FR
2011-01-01,0.8161524042862203,1.5531676302265447,BW,FR
2011-04-01,0.8161390172365056,1.5542266967859584,BW,FR
2011-07-01,0.8135639130109787,1.541299799979594,BW,FR
2011-10-01,0.8132679652704888,1.5416622334681265,BW,FR
2012-01-01,0.8150906500440244,1.5537077215418782,BW,FR
2012-04-01,0.8147633031538495,1.552557656835601,BW,FR
2012-07-01,0.8157038276964573,1.5575250949844823,BW,FR
2012-10-01,0.8161246996257463,1.5606458161309356,BW,FR
2013-01-01,0.8163875328564305,1.5625722602547862,BW,FR
2013-04-01,0.8150094104816592,1.5588826083933287,BW,FR
2013-07-01,0.8156840683949402,1.563047206831007,BW,FR
2013-10-01,0.815386459066985,1.5630092037045518,BW,FR
2014-01-01,0.8199715025187179,1.5811508495975921,BW,FR
2014-04-01,0.8209135110021749,1.588492787317883,BW,FR
2014-07-01,0.8208159535449913,1.5885506623909529,BW,FR
2014-10-01,0.8204162569042845,1.5868085709291202,BW,FR
2015-01-01,0.823024059104152,1.6015736975663217,BW,FR
2015-04-01,0.8221708906593621,1.595156113442211,BW,FR
2015-07-01,0.8216069839334839,1.5884972189551319,BW,FR
2015-10-01,0.8220144525776295,1.5892429226399285,BW,FR
2016-01-01,0.822225597538497,1.588528506422275,BW,FR
2016-04-01,0.822263697309288,1.5868812685075515,BW,FR
2016-07-01,0.8232678991604074,1.5928504101734249,BW,FR
2016-10-01,0.8245504203061411,1.5973625461407104,BW,FR
2017-01-01,0.8266312879731966,1.6097080525798848,BW,FR
2017-04-01,0.8271559023380053,1.6118337626732764,BW,FR
2017-07-01,0.8278811975165258,1.615337626353228,BW,FR
2017-10-01,0.8284602599628439,1.6172911980574063,BW,FR
2018-01-01,0.8285193931031116,1.6206832687792014,BW,FR
2018-04-01,0.8292890818659442,1.6273470520044298,BW,FR
2018-07-01,0.8298425254229514,1.6332887476020432,BW,FR
2018-10-01,0.8282997059591787,1.6293881042556133,BW,FR
2019-01-01,0.8304290832256653,1.6432706942749835,BW,FR
2019-04-01,0.8307508939192134,1.6479463008642907,BW,FR
2019-07-01,0.8313465359030955,1.656569806352242,BW,FR
2019-10-01,0.8322553486008846,1.6655134953824051,BW,FR
2020-01-01,0.830394894643424,1.6569347368777068,BW,FR
2020-04-01,0.8321003263047038,1.6705464354091184,BW,FR
2020-07-01,0.832739458563514,1.6798693108137843,BW,FR
2020-10-01,0.8345169245616704,1.6923162540435794,BW,FR
2021-01-01,0.8356705395108861,1.6995669171760288,BW,FR
2021-04-01,0.8369692776634774,1.7121524550805314,BW,FR
2021-07-01,0.8369012449261047,1.7099582148585633,BW,FR
2021-10-01,0.8399636206980785,1.7219200599774354,BW,FR
2022-01-01,0.836344020675631,1.7071038566165528,BW,FR
2022-04-01,0.8341438727320262,1.69521490876647,BW,FR
2022-07-01,0.8341290374989887,1.6957322834697715,BW,FR
2022-10-01,0.8354024212497335,1.7062385257329014,BW,FR
2023-01-01,0.8374441818929417,1.7140458958293447,BW,FR
2023-04-01,0.837398195957864,1.712890066209136,BW,FR
2023-07-01,0.8361103931557119,1.709406066934281,BW,FR
2023-10-01,0.8375100038848121,1.7127486167440886,BW,FR
2024-01-01,0.8395143708169905,1.7244191770209418,BW,FR
2024-04-01,0.8367898919471983,1.711301016719623,BW,FR
2024-07-01,0.8373735880656674,1.7126141831339579,BW,FR
2009-07-01,0.6084712978089599,0.7322219723633725,BW,GR
2009-10-01,0.6083302067439318,0.7316752146533377,BW,GR
2010-01-01,0.6081990550910257,0.731894041915267,BW,GR
2010-04-01,0.599327221311506,0.7135230265502273,BW,GR
2010-07-01,0.6085466681816818,0.7385850975929928,BW,GR
2010-10-01,0.5984699231716017,0.7099436876391853,BW,GR
2011-01-01,0.6035153888667797,0.7247060091202706,BW,GR
2011-04-01,0.5982216329450952,0.7122695265698847,BW,GR
2011-07-01,0.5994882558098722,0.7152502893608101,BW,GR
2011-10-01,0.598235609810436,0.7133090965512765,BW,GR
