REF_AREA,TIME_PERIOD,B50,D06,D07,D08,D09,D10,ALL,B50_share,M40_share,T10_share,B50_share_change,M40_share_change,T10_share_change,HP_R_N,Stock_Price,HP_R_Change,STOCK_Change,owner_ALL
ES,2018-10-01,505944.61,335896.64999999997,456320.52,638362.1,974579.54,3360469.37,6271572.79,0.08067268402062187,0.3835016973469585,0.5358256186324196,0.008809861833220634,0.003645553168454274,-0.003917333477063467,80.739,3169.1323281250006,-0.0050208772896152,-0.0770419490674481,73.94
ES,2019-01-01,517743.4600000001,342329.33,463801.95,651530.46,995033.12,3457468.58,6427906.9,0.08054619770550815,0.38156975484508027,0.5378840474494115,-0.001569125647217895,-0.005050369093557716,0.003834241981485298,83.1197,3212.726603174604,0.0290600076314389,0.013662148789268969,73.94
ES,2019-04-01,524902.6600000001,346754.62,470364.89,660462.3500000001,1008357.81,3499102.1399999997,6509944.47,0.08063089668720326,0.38186802997414815,0.5375010733386486,0.0010510052909302736,7.814000044952252e-4,-7.122548369885573e-4,82.8779,3415.2197460317457,-0.002913297192478126,0.06112185256637481,73.94
ES,2019-07-01,535317.3400000001,351788.83,476422.77,668972.8,1020114.5,3538337.81,6590954.050000001,0.08122000789855302,0.3819324002114686,0.5368475918899783,0.007279709859850936,1.6855250384506526e-4,-0.0012165166680269124,84.7735,3459.1172727272724,0.02261455360723108,0.01277159477765899,73.94
ES,2019-10-01,534111.1799999999,350583.21,473740.37,668351.96,1018043.71,3549172.72,6594003.15,0.08099953364444479,0.3807579694589621,0.5382424968965931,-0.0027182223271404737,-0.003079707644044971,0.002594956095148593,83.3549,3649.074359375,-0.016875598248364376,0.05346010223033382,73.94
ES,2020-01-01,536054.1900000001,351927.45999999996,474726.37999999995,669506.2,1017934.58,3513054.3,6563203.109999999,0.08167569721912814,0.38305909140148486,0.535265211379387,0.00831309677683123,0.00602534041783942,-0.005546850065251907,85.3385,3429.8705781250005,0.023518305142371076,-0.061951007120311985,73.94
ES,2020-04-01,535149.23,351070.66000000003,475262.36,672046.73,1019524.69,3543137.4499999997,6596191.119999999,0.0811300370569008,0.381720965052935,0.5371489978901642,-0.006703230790304104,-0.0034993792078540364,0.0035131732347989386,85.2464,3001.745603174604,-0.0010798143206001143,-0.13332854096730173,73.94
ES,2020-07-01,539257.29,353470.74,476469.14,672865.5700000001,1024539.1,3561054.96,6627656.8,0.08136469739953947,0.38133304518725236,0.5373022574132083,0.002888222889785741,-0.00101675607203644,2.852796221828324e-4,86.7542,3291.8463181818183,0.017532946107627012,0.09225461113166666,73.94
ES,2020-10-01,533641.56,348306.01,471830.22,669863.1099999999,1017246.97,3570143.24,6611031.11,0.08071986822037508,0.3792519303391993,0.5400282014404255,-0.007956742564506403,-0.005472419541999729,0.005060563956535646,85.3705,3367.3397384615373,-0.016078224777146488,0.022674439207349906,73.94
ES,2021-01-01,537045.6100000001,350442.33,474032.25,671887.34,1024253.31,3609745.6,6667406.44,0.08054790342134896,0.37805033376666325,0.5414017628119878,-0.0021326624960922302,-0.0031733632338147855,0.0025402701156727048,85.6374,3696.7189841269847,0.003121495752147929,0.09332262768564448,73.94
ES,2021-04-01,546986.6399999999,357578.25,483415.32,684070.9299999999,1042286.33,3674044.8199999994,6788382.289999999,0.08057687629139106,0.3781977384776897,0.5412253852309192,3.5963270709826745e-4,3.89831639387217e-4,-3.258325508425086e-4,85.8483,4034.1099999999983,0.002459681551632009,0.08734004218212377,73.94
ES,2021-07-01,559570.7100000001,365289.66,488634.6,695163.18,1057681.94,3703280.6,6869620.69,0.08145583799329102,0.3794633645194753,0.5390807974872336,0.010849294569181378,0.0033408794881159,-0.003970338400708817,87.4019,4132.639499999999,0.017935236388407994,0.024130599568724875,73.94
ES,2021-10-01,569595.6799999999,365963.31999999995,496884.89,702056.34,1067903.35,3747022.6,6949426.18,0.0819629801434915,0.3788525601692196,0.5391844596872889,0.0062066753881477865,-0.001610949902182357,1.9227587958514647e-4,85.7609,4216.628727272727,-0.01895382988522165,0.020119622031112172,73.94
FI,2009-10-01,31099.07,30450.370000000003,42702.96,59890.71,86463.74,304494.54,555101.3899999999,0.05602412561063846,0.3954372731799502,0.5485386012094116,NA,NA,NA,98.0789,2872.7397692307686,0.022513199881196044,0.07672109127216764,65.28
FI,2010-01-01,31648.47000000001,30887.55,43511.23,60733.130000000005,88029.85,311018.04,565828.27,0.05593299535917498,0.3943983922895899,0.5496686123512351,-0.0016279495363997754,-0.002630626938953884,0.0020579204482967794,99.6381,2848.9657460317458,0.01577236477445254,-0.008310165545107218,65.28
FI,2010-04-01,31172.75,30904.03000000001,43457.29000000001,60858.53,88161.47,309587.45,564141.52,0.055256968145156196,0.39596681343362217,0.5487762184212217,-0.012160010180835457,0.003968856906821583,-0.0016248319466684036,99.7295,2735.6698888888886,9.168992996189118e-4,-0.04057969445353926,65.28
FI,2010-07-01,31001.47,31081.96999999999,43682.45,61180.35,88842.84999999999,318798.31999999995,574587.4099999999,0.05395431480129369,0.39121570728464106,0.5548299779140653,-0.02385678643243594,-0.012071314381923881,0.010970979019931604,100.9364,2715.9393787878794,0.012029094660117146,-0.0072384484216367895,65.28
FI,2010-10-01,30469.9,30999.909999999996,43628.27,60953.76,88854.18,320414.92,575320.94,0.0529615695893148,0.3901059467781583,0.5569324836325269,-0.01857111783719967,-0.002840728263453718,0.003782297563877046,99.6978,2817.7639848484837,-0.012347004999042177,0.036805767840368375,65.28
FI,2011-01-01,31157.25,31551.569999999996,44314.86,61848.23,90360.75,322532.92,581765.58,0.05355636543502625,0.3920400550338506,0.5544035795311232,0.011168110380768148,0.0049456551423581185,-0.004551113835406184,99.6476,2932.9304218750012,-5.036484519953532e-4,0.040058409949045526,65.28
FI,2011-04-01,31827.60000000001,32155.270000000004,45168.65,62830.95999999999,91826.79,322431.86,586241.13,0.05429097067959051,0.39571032827396463,0.5499987010464448,0.01362326845498485,0.00931843354522821,-0.007976987950578884,100.6222,2862.6709841269844,0.009732947190879138,-0.02424696766029566,65.28
FI,2011-07-01,31186.680000000008,32074.68,45097.66,62454.56999999999,91449.21,316611.31,578874.1100000001,0.05387471897819027,0.3991819914005136,0.546943289621296,-0.007696595057582023,0.008734982373235112,-0.005570794723657624,99.987,2381.5675606060613,-0.006332731727259677,-0.18399618975647503,65.28
FI,2011-10-01,30993.51,32050.94,45100.56999999999,62614.07,91721.51,317643.84,580124.44,0.0534256236472299,0.39903005982647444,0.5475443165262958,-0.00837085776910751,-3.806797345151658e-4,0.0010982800756043076,98.79,2277.785109375,-0.012043792480976201,-0.04455538223311617,65.28
FI,2012-01-01,32147.670000000013,32879.3,46197.99,63962.14000000001,93818.29,326125.54,595130.9299999999,0.054017810837020376,0.3979926232367053,0.5479895659262745,0.011023348038288638,-0.0026032814315413155,8.128446442884352e-4,99.2969,2473.639892307692,0.005117966977727484,0.08248717895455027,65.28
FI,2012-04-01,32528.049999999996,33474.380000000005,46832.880000000005,64737.80999999999,95226.68,326682.45,599482.25,0.05426023873100495,0.4007987726075293,0.5449409886614658,0.0044778844842050525,0.007026016877974328,-0.005578735370817656,99.4951,2226.1589365079367,0.0019940446866453243,-0.105413056154533,65.28
FI,2012-07-01,32478.65000000001,33602.31999999999,47170.45999999999,65101.530000000006,96018.48,327311.3,601682.74,0.05397969368375102,0.402027138089419,0.54399316822683,-0.005183774032694988,0.003060106616099567,-0.0017408227448858504,99.3799,2400.9411076923084,-0.001158516785767283,0.07558313834387587,65.28
FI,2012-10-01,32785.91,33953.75,47676.82000000001,65628.03,96899.76,331765.66,608709.9299999999,0.05386130303476404,0.4011078971555467,0.5450307998096894,-0.0021956528621185356,-0.002289132698596874,0.0019056181081729129,99.2816,2543.327062499999,-9.896231330426275e-4,0.05761230233202941,65.28
FI,2013-01-01,33243.21000000001,34328.990000000005,48321.68,66269.81000000001,97943.14,339340.80000000005,619447.6300000001,0.05366589262759791,0.39852218015589147,0.5478119272165106,-0.003634626962695453,-0.006467305534249457,0.0050897230532162,99.5415,2676.5842741935485,0.0026143858337883685,0.051068366042034796,65.28
FI,2013-04-01,33820.189999999995,34712.45999999999,48697.75,66884.5,99203.18,342237.12,625555.2,0.054064277620903795,0.3988423243864011,0.5470933979926952,0.007396011876520614,8.030060176714704e-4,-0.0013124958120478425,99.303,2696.1122187499996,-0.00239886056060179,0.007269359278308407,65.28
FI,2013-07-01,33871.9,34941.84,49012.829999999994,67081.31999999999,99755.44999999998,346677.8,631341.1399999999,0.05365070934550536,0.39723601728219393,0.5491132733723009,-0.007678974287083307,-0.004035555799263291,0.0036852132327378495,99.1486,2782.28146969697,-0.0015560472291866745,0.03146044733859288,65.28
FI,2013-10-01,34060.600000000006,35067.54,49114.5,67471.35,100323.4,349042.57,635079.96,0.05363198675014089,0.3967638815118651,0.5496041317379942,-3.490329053223995e-4,-0.0011892591590818569,8.935116456100234e-4,98.217,3017.560484375,-0.009440418378773074,0.08117745463273618,65.28
FI,2014-01-01,33978.42000000001,34957.19,49301.38,67628.95,100830.12,352922.18000000005,639618.24,0.053122969101068805,0.39510699382181474,0.5517700370771166,-0.009536259980134076,-0.0041847481947586695,0.0039331013792269776,98.0463,3090.848412698413,-0.0017395003858888813,0.02399690211873029,65.28
FI,2014-04-01,34085.43,35257.06,49571.05,68168.54000000001,101970.63,358403.26,647455.97,0.05264517060519189,0.39379863931133424,0.553556190083474,-0.00903488985233647,-0.0033168877367480976,0.003231904784660511,98.199,3213.9506507936503,0.001556215927897675,0.039055292306890976,65.28
FI,2014-07-01,33375.31,34922.5,49381.86,68029.76000000001,101840.72999999998,360378.99,647929.1499999999,0.05151074002458448,0.39228803025762926,0.5562012297177863,-0.021784177881678524,-0.0038433698768322033,0.004766887962660782,97.5806,3173.144727272728,-0.006317328839410052,-0.012777789060288924,65.28
FI,2014-10-01,33126.020000000004,34820.21000000001,49200.33,68065.26,101786.33,362626.09,649624.24,0.05099258611408959,0.3907984252558064,0.5582089886301042,-0.010110078248998455,-0.003804450423135375,0.0036032711322692146,96.9307,3102.474875,-0.006682412984944541,-0.022522983929873064,65.28
FI,2015-01-01,33220.340000000004,34929.299999999996,49450.40000000001,68540.62,102923.94,369990.53,659055.13,0.05040601079912693,0.3881985714912803,0.5613954177095929,-0.01156982199144041,-0.006674899719154581,0.005692077781639715,97.5758,3441.982174603174,0.006633221669661182,0.10384737922944254,65.28
FI,2015-04-01,33329.26,35039.92999999999,49776.81,69143.09999999999,103630.53,370178.75000000006,661098.3800000001,0.050414977571114294,0.38963999579003644,0.5599450266388492,1.7787510628375358e-4,0.00370623419655014,-0.0025868894444822654,98.2222,3621.11461904762,0.0066027472025664835,0.050734365273212845,65.28
FI,2015-07-01,32811.39,34787.23999999999,49728.98,68860.03,103332.86,366189.99,655710.49,0.05003944652463925,0.39149764097871914,0.5584629124966416,-0.007476680081059506,0.004756264717559522,-0.002650401446472994,98.2029,3386.5137121212115,-1.9651256445385457e-4,-0.06698089554009634,65.28
FI,2015-10-01,32570.679999999993,34711.83,49620.78999999999,69105.79,103854.6,370666.19,660529.8799999999,0.04930992675153469,0.38952516425146433,0.5611649089970011,-0.014686210112696774,-0.005051020041058285,0.004826607009924322,97.5637,3332.9457692307687,-0.0065302484847764575,-0.015944460383201076,65.28
FI,2016-01-01,33070.84,35179.119999999995,50134.89,70169.51999999999,105324.72,377943.1,671822.19,0.04922558452557216,0.3882102346157991,0.5625641808586287,-0.001711915744233572,-0.003381435101193042,0.002490409116335468,98.5894,2973.939112903226,0.010458252750687791,-0.11396915363973115,65.28
FI,2016-04-01,33396.41000000001,35385.58,50810.45,70911.59,106807.5,381628.01,678939.54,0.04918907801422202,0.38871667424171524,0.5620942477440627,-7.418917482917564e-4,0.0013036997222581892,-8.35690428246938e-4,99.0892,2974.3690153846155,0.0050567038111415386,1.4454613744518952e-4,65.28
FI,2016-07-01,33246.10999999999,35517.73,51167.74999999999,71268.6,107775.98,385241.46,684217.63,0.048589963985581595,0.38837067089311916,0.5630393651212993,-0.01225460004601775,-8.905134631976841e-4,0.0016800095361541034,99.3389,2975.7976060606065,0.0025167819659008828,4.801851088647169e-4,65.28
FI,2016-10-01,33029.280000000006,35288.04000000001,50767.06,71844.74,108023.46,389901.11,688853.69,0.04794817895219522,0.38603741819253384,0.566014402855271,-0.01329618467575866,-0.00602591784312978,0.005269978638301032,98.1322,3090.9747656249983,-0.012221687328675124,0.037974393352312674,65.28
FI,2017-01-01,32988.59999999999,35408.350000000006,51041.7,71837.9,108628.89,394217.39,694122.8300000001,0.04752559428134641,0.3845383388412682,0.5679360668773853,-0.008852429650674232,-0.003890808213777075,0.003389329451344736,98.8126,3342.4348307692308,0.00690957778000989,0.07821303335756014,65.28
FI,2017-04-01,33382.100000000006,35723.28,51534.25,72544.84999999999,109822.47,399930.41,702937.3599999999,0.047489437750185895,0.3835688147234058,0.5689417475264084,-7.610697409177192e-4,-0.0025244515123946654,0.0017691978831878563,99.8801,3551.5675714285717,0.010745339625624517,0.060689542788912476,65.28
FI,2017-07-01,32312.380000000005,35264.54,51005.25,71757.68000000001,109109.11,396395.97,695844.9299999999,0.046436179394164744,0.38390245941721535,0.56966136118862,-0.022428439435739023,8.694650238262325e-4,0.0012640291467999054,99.2484,3479.880061538461,-0.006344668081958105,-0.020391247323445327,65.28
FI,2017-10-01,31818.74,35086.94,50623.68,71518.40999999999,109021.85,397949.89,696019.51,0.04571529898637468,0.3825336447824573,0.5717510562311681,-0.01564587190476585,-0.003571898773004012,0.003661599165071028,98.5103,3594.989507936509,-0.007464687291500738,0.032543244535881755,65.28
FI,2018-01-01,31919.909999999996,35199.54,50810.399999999994,71874.02,109385.77,400311.37,699501.01,0.04563240015907911,0.382086267466576,0.572281332374345,-0.0018150178018450092,-0.0011701954389784497,9.270300149443189e-4,99.0566,3473.9999841269832,0.005530292699254424,-0.03423440940335176,65.28
FI,2018-04-01,32466.01999999999,35611.02,51572.17,72762.06,110914.77,406444.4,709770.44,0.04574157807980844,0.38161637162573303,0.5726420502944587,0.00238969507052067,-0.001230572937914065,6.301171545786133e-4,99.6786,3481.3044375,0.006259606058383049,0.002100398664278913,65.28
FI,2018-07-01,31987.45000000001,35518.009999999995,51492.079999999994,72684.16000000002,111097.23,410068.51,712847.44,0.044872785122157435,0.37987297815083687,0.5752542367270058,-0.019176200107372754,-0.0045789124206907506,0.004551266470943172,98.9346,3422.939846153847,-0.007491984219035963,-0.016907275949085587,65.28
FI,2018-10-01,31680.340000000004,35293.17,51132.490000000005,72300.81999999999,110429.58,404612.26,705448.66,0.04490807311193986,0.38153883515775616,0.5735530917303039,7.860916523556583e-4,0.004375712684766997,-0.0029615866785612788,98.2704,3169.1323281250006,-0.006736162993369099,-0.0770419490674481,65.28
FI,2019-01-01,31916.89,35456.46000000001,51466.84,72750.43000000001,111462.15,413805.16,716857.9299999999,0.044523313008478546,0.37822819369522775,0.5772484932962938,-0.00860464081156298,-0.008714941002785692,0.00642233086203059,98.3059,3212.726603174604,3.6118291356501686e-4,0.013662148789268969,65.28
FI,2019-04-01,32542.070000000014,35889.899999999994,52011.420000000006,73738.06999999999,113038.87,420955.94,728176.27,0.04468982489638122,0.3772139677114169,0.5780962073922019,0.0037329049323719943,-0.002685120436731192,0.001467465506232224,99.1298,3415.2197460317457,0.008346056792210454,0.06112185256637481,65.28
FI,2019-07-01,31876.53,35668.61,51781.68000000001,73382.7,112899.12,422289.39,727898.03,0.04379257627610285,0.3760583195973205,0.5801491041265766,-0.02028153315029435,-0.003068343387227168,0.0035448429856232977,98.4861,3459.1172727272724,-0.006514681021194235,0.01277159477765899,65.28
FI,2019-10-01,31656.880000000005,35678.36,51395.71000000001,73246.09,112737.47000000002,426502.67,731217.1799999999,0.04329340292579013,0.3734289038449562,0.5832776932292537,-0.0114640455751025,-0.007016601371928721,0.005378244082257844,97.6029,3649.074359375,-0.009008215376493212,0.05346010223033382,65.28
FI,2020-01-01,31468.480000000003,35554.97,51497.22,73342.11,112219.13,417253.49999999994,721335.4099999999,0.04362530878665725,0.3779288056855548,0.578445885527788,0.007637192672889981,0.011978197830875614,-0.008318391141322268,98.643,3429.8705781250005,0.010600065926532842,-0.061951007120311985,65.28
FI,2020-04-01,32696.4,36468.92,52613.219999999994,74893.75,115114.56,429989.34,741776.19,0.04407852454795024,0.37624616934657873,0.579675306105471,0.010335233440046387,-0.004462198260682726,0.002123130201544643,100.0054,3001.745603174604,0.013716912511235968,-0.13332854096730173,65.28
FI,2020-07-01,33149.42,36648.77,53463.380000000005,75584.3,116831.3,434683.21,750360.38,0.04417799884370227,0.37652274497755334,0.5792992561787444,0.0022542092992599017,7.348221696109603e-4,-6.489356231981214e-4,99.8686,3291.8463181818183,-0.0013688625970473822,0.09225461113166666,65.28
FI,2020-10-01,33800.350000000006,37391.51000000001,54116.97000000001,76987.18,118605.02000000002,445607.95,766508.98,0.04409648273135692,0.37455618589099904,0.5813473313776442,-0.001846878827528986,-0.0052366362567306535,0.003529200613920813,100.904,3367.3397384615373,0.010314247851795244,0.022674439207349906,65.28
FI,2021-01-01,35295.119999999995,38295.68,55386.63,78766.87000000001,121420.65,459968.03,789132.98,0.044726454088891324,0.3723958286472832,0.5828777172638254,0.014185118022300713,-0.005784476714678188,0.0026290222314634404,101.662,3696.7189841269847,0.007484015461553639,0.09332262768564448,65.28
FI,2021-04-01,36606.999999999985,39318.78,56838.69,80645.16,124532.71,473050.78,810993.12,0.04513848403547491,0.37156337405180456,0.5832981419127206,0.009170046571461032,-0.0022379048202768592,7.21031332969635e-4,103.3056,4034.1099999999983,0.016038000445599998,0.08734004218212377,65.28
FI,2021-07-01,36714.96000000001,39473.69,57129.76000000001,81103.65,125465.1,477096.11,816983.27,0.04493967177565338,0.3710874030504933,0.5839729251738532,-0.004414224089265062,-0.0012818166523407282,0.00115617246983446,102.4113,4132.639499999999,-0.008694527612423286,0.024130599568724875,65.28
FI,2021-10-01,36519.82,39663.439999999995,57282.03,81652.74,126416.8,480227.33,821762.1599999999,0.044440863521873535,0.37117188506221804,0.5843872514159085,-0.01116156735007312,2.2763477249132524e-4,7.092440631325525e-4,101.2586,4216.628727272727,-0.011319417428419243,0.020119622031112172,65.28
FR,2009-10-01,428561.9099999999,514677.16,736142.2999999999,1018002.57,1503352.06,4368586.62,8569322.620000001,0.05001117696278307,0.44019513061581983,0.5097936924213969,NA,NA,NA,97.3731,2872.7397692307686,2.7732242298661447e-4,0.07672109127216764,57.50000000000001
FR,2010-01-01,437773.95,520433.17,743756.5700000001,1028890.2000000002,1519515.86,4444232.029999999,8694601.78,0.050350086303780094,0.4385014859185421,0.5111484277776779,0.006753813537533571,-0.003854906830749072,0.0026538941329031784,97.5619,2848.9657460317458,0.0019370565474075008,-0.008310165545107218,57.50000000000001
FR,2010-04-01,450489.8900000001,528826.2,753828.05,1046429.4300000002,1543693.46,4489860.76,8813127.79,0.051115778726272175,0.439432768057026,0.5094514532167019,0.015092897642399183,0.0021215312731380775,-0.003325448408185605,98.6505,2735.6698888888886,0.01109625252666735,-0.04057969445353926,57.50000000000001
FR,2010-07-01,473110.5,546273.69,778457.01,1079113.87,1592948.65,4657709.66,9127613.38,0.05183288120382679,0.4378793287583353,0.5102877900378379,0.013931489274818798,-0.0035413644194278726,0.0016402958191259476,101.4767,2715.9393787878794,0.02824591459993453,-0.0072384484216367895,57.50000000000001
FR,2010-10-01,479751.43,551245.17,785176.8,1088181.6,1617993.96,4724777.509999999,9247126.469999999,0.05188113643264577,0.4371733795482523,0.5109454840191019,9.305440749614036e-4,-0.0016135013503451034,0.001288038862227614,102.2866,2817.7639848484837,0.007949461606283847,0.036805767840368375,57.50000000000001
FR,2011-01-01,486041.95000000007,553320.77,786879.06,1094478.86,1625959.52,4786872.3,9333552.46,0.052074700611903994,0.43505816540940084,0.5128671339786951,0.0037239737268546236,-0.004850130214989035,0.00375391391441815,102.1835,2932.9304218750012,-0.001008460491168428,0.040058409949045526,57.50000000000001
FR,2011-04-01,499688.54999999993,563167.52,800193.1,1113177.36,1657197.6,4875167.2,9508591.330000002,0.05255126996818779,0.4347369065024272,0.5127118235293849,0.009110025925939791,-7.387002570069523e-4,-3.0287370730541774e-4,103.0256,2862.6709841269844,0.008207284442540264,-0.02424696766029566,57.50000000000001
FR,2011-07-01,512700.46,571461.8499999999,811812.8300000001,1127071.97,1676429.61,4846433.32,9545910.04,0.053708913854377795,0.4385937267852149,0.5076973593604074,0.02178971741810587,0.008832497588571964,-0.009828419066629013,105.2365,2381.5675606060613,0.02123269726535515,-0.18399618975647503,57.50000000000001
FR,2011-10-01,505371.16,562392.22,798689.11,1112458.54,1657399.48,4822227.419999999,9458537.93,0.05343015630323745,0.43674184959366125,0.5098279941031012,-0.005203669954398471,-0.004231245717506771,0.004187881607914168,103.5496,2277.785109375,-0.016159473336492702,-0.04455538223311617,57.50000000000001
FR,2012-01-01,505706.13000000006,556512.6499999999,790922.19,1103255.77,1649130.13,4858845.49,9464372.36,0.05343261135173681,0.43318464067700735,0.5133827479712559,4.594768699428542e-5,-0.0081782283513393,0.006948262021577611,101.6158,2473.639892307692,-0.01885169010125587,0.08248717895455027,57.50000000000001
FR,2012-04-01,512764.11,556488.51,793062.39,1104178.54,1654154.5900000003,4863932.8999999985,9484581.04,0.054062916204467376,0.43311180669715704,0.5128252770983756,0.011727224206367293,-1.6815024520222543e-4,-0.001086467683157455,100.8134,2226.1589365079367,-0.007927751554766438,-0.105413056154533,57.50000000000001
FR,2012-07-01,526750.9000000001,564325.03,800736.85,1116054.41,1674957.64,4948182.58,9631007.41,0.05469322964626399,0.4315305505512013,0.5137762198025346,0.011591446062103383,-0.0036575999210344268,0.0018526039149768803,101.5615,2400.9411076923084,0.0073932430118066605,0.07558313834387587,57.50000000000001
FR,2012-10-01,520753.4,556290.04,788057.63,1102565.07,1659873.61,4953666.89,9581206.64,0.05435154668577318,0.4286293474618141,0.5170191058524127,-0.006266858262098829,-0.00674575528976995,0.006292028432569596,99.876,2543.327062499999,-0.016735109769778767,0.05761230233202941,57.50000000000001
FR,2013-01-01,520123.68999999994,550777.5800000001,778497.2100000001,1092550.93,1651627.45,4957913.059999999,9551489.919999998,0.054454717992310886,0.4264730637961036,0.5190722182115856,0.0018964227430022795,-0.005043345002427202,0.003963193202805471,98.5358,2676.5842741935485,-0.013509482629863179,0.051068366042034796,57.50000000000001
FR,2013-04-01,526039.03,549818.76,775918.4400000001,1091929.2500000002,1650594.47,4949687.48,9543987.43,0.05511732217358967,0.4262642789335694,0.518618398892841,0.012094549983701519,-4.896815378997443e-4,-8.746717763408185e-4,97.9094,2696.1122187499996,-0.006377372651696689,0.007269359278308407,57.50000000000001
FR,2013-07-01,538017.8500000001,555940.04,782709.38,1103444.15,1671057.43,5041770.09,9692938.94,0.05550616312868263,0.4243450851656763,0.5201487517056411,0.00703001818182214,-0.004512522682169062,0.0029464811610510067,98.7113,2782.28146969697,0.008156866964277754,0.03146044733859288,57.50000000000001
FR,2013-10-01,536780.98,549347.8599999999,774260.48,1092713.12,1662061.5499999998,5038825.49,9653989.48,0.05560198518053491,0.4224557130965508,0.5219423017229142,0.001724843354281358,-0.004462384089002125,0.003442217035319106,97.7057,3017.560484375,-0.010239529024913985,0.08117745463273618,57.50000000000001
FR,2014-01-01,535120.0800000001,543466.5599999999,768533.3699999999,1084266.02,1654660.34,5099737.02,9685783.39,0.05524799166502938,0.41823424362167155,0.5265177647132989,-0.00638691552205195,-0.010042953226347184,0.008728023475137237,96.3972,3090.848412698413,-0.01348274365824853,0.02399690211873029,57.50000000000001
FR,2014-04-01,542507.83,547045.06,770300.5100000001,1088427.66,1667005.62,5148966.12,9764252.8,0.05556060879538063,0.4171111638977639,0.5273282273068555,0.0056424854833996285,-0.002688900640312464,0.0015381047315715657,96.1602,3213.9506507936503,-0.002461604899890446,0.039055292306890976,57.50000000000001
FR,2014-07-01,552031.0199999999,552017.1100000001,774547.85,1097344.15,1673628.4300000002,5170352.51,9819921.07,0.056215423328244724,0.4172678691398076,0.5265167075319476,0.01171668042812124,3.7562124090217974e-4,-0.0015401126076273197,97.0861,3173.144727272728,0.009582663008198544,-0.012777789060288924,57.50000000000001
FR,2014-10-01,543682.55,539316.9799999999,757360.8900000001,1073588.29,1652057.53,5122955.539999999,9688961.78,0.056113602504065205,0.41514496406652157,0.5287414334294133,-0.0018129036784975128,-0.00510061736462597,0.004216464402682418,95.3437,3102.474875,-0.018109956161239893,-0.022522983929873064,57.50000000000001
FR,2015-01-01,540213.28,537657.01,760843.1,1075907.9900000002,1664392.75,5228602.329999999,9807616.46,0.05508099569383038,0.41180248702343725,0.5331165172827322,-0.018573501088891664,-0.008083936267628489,0.008240478131820606,94.8173,3441.982174603174,-0.005536375435303498,0.10384737922944254,57.50000000000001
FR,2015-04-01,537349.8800000001,540672.37,766062.39,1085952.13,1669729.55,5218231.949999999,9817998.27,0.054731103553148225,0.4137723727669795,0.5314965236798722,-0.006372582386974912,0.004772164410341562,-0.003043349632007142,94.0651,3621.11461904762,-0.007964786306080995,0.050734365273212845,57.50000000000001
FR,2015-07-01,540303.27,549150.2899999999,777978.19,1104294.94,1691092.36,5216412.800000001,9879231.850000001,0.05469081788985446,0.41729112572654115,0.5280180563836043,-7.363362767298653e-4,0.008468123057106425,-0.006566176359363629,95.6777,3386.5137121212115,0.016998155694657235,-0.06698089554009634,57.50000000000001
FR,2015-10-01,532950.8499999999,547451.81,779403.4600000001,1104311.73,1695621.28,5255105.169999999,9914844.299999999,0.05375282090914932,0.41622320584499756,0.5300239732458532,-0.017299684602070542,-0.0025624525588533453,0.0037917572447987435,95.1597,3332.9457692307687,-0.005428718607186411,-0.015944460383201076,57.50000000000001
FR,2016-01-01,530322.78,548222.02,781000.64,1109175.2500000002,1695881.82,5228849.489999999,9893452,0.05360341163023786,0.4178804051406931,0.528516183229069,-0.0027834317922605933,0.003973610602828637,-0.0028488121632342933,95.1417,2973.939112903226,-1.8917359571446468e-4,-0.11396915363973115,57.50000000000001
FR,2016-04-01,528832.8600000001,552516.9400000001,789010.0700000001,1120398.24,1709932.64,5236723.66,9937414.41,0.05321634362634979,0.4198132147736405,0.5269704416000097,-0.0072471556794950764,0.004614606144450528,-0.002928966976471714,94.7332,2974.3690153846155,-0.004302839714589446,1.4454613744518952e-4,57.50000000000001
FR,2016-07-01,539728.1199999999,566778.61,810972.0599999999,1150227.6900000002,1754007.19,5355807.77,10177521.44,0.0530313911085212,0.420729700766909,0.5262389081245699,-0.003481536902580906,0.0021807009244056985,-0.0013891513463497596,96.8292,2975.7976060606065,0.021884082152642925,4.801851088647169e-4,57.50000000000001
FR,2016-10-01,539056.6000000001,571119.7100000001,821949.52,1167392.88,1790600.68,5564106.140000001,10454225.530000001,0.05156351357191354,0.4162013510722491,0.5322351353558373,-0.028069702233024074,-0.01082142638871364,0.011330067870674032,96.198,3090.9747656249983,-0.006540034252251914,0.037974393352312674,57.50000000000001
FR,2017-01-01,540213.21,577688.4700000001,830519.4299999999,1181868.9600000002,1810047.59,5634771.25,10575108.91,0.05108346539005053,0.41608313327526764,0.5328334013346818,-0.009353449785755252,-2.840802634189732e-4,0.001123432006781555,96.6222,3342.4348307692308,0.004399961045198353,0.07821303335756014,57.50000000000001
FR,2017-04-01,542154.96,584477.8,844681.9800000001,1200598.4200000002,1834337.94,5714788.6,10721039.7,0.05056925215937779,0.4163864946792428,0.5330442531613795,-0.01011714451232315,7.288227875626996e-4,3.9563983456947227e-4,96.9934,3551.5675714285717,0.0038344064714062043,0.060689542788912476,57.50000000000001
