TIME_PERIOD,GINI,THEIL,ASSET,REF_AREA
2012-10-01,0.8479612525343546,1.7249791571622248,F511,LU
2013-01-01,0.8480041797283177,1.7279445997664136,F511,LU
2013-04-01,0.8476446280991736,1.7275364656382468,F511,LU
2013-07-01,0.8478260869565217,1.7324176739860098,F511,LU
2013-10-01,0.8482220006646727,1.7408476556609318,F511,LU
2014-01-01,0.8486407766990292,1.7464029604651727,F511,LU
2014-04-01,0.8484701605574069,1.7477595387192892,F511,LU
2014-07-01,0.8504635069852462,1.7554395477300424,F511,LU
2014-10-01,0.84871103117506,1.750957879583962,F511,LU
2015-01-01,0.8507165605095541,1.7573084419420977,F511,LU
2015-04-01,0.8492764433835596,1.7530418644679253,F511,LU
2015-07-01,0.8485890366526111,1.743664688336313,F511,LU
2015-10-01,0.8500749625187407,1.754149254836905,F511,LU
2016-01-01,0.8489094514210179,1.7447183592221822,F511,LU
2016-04-01,0.8486980047345283,1.7435234644633342,F511,LU
2016-07-01,0.8496948281400578,1.74965803838083,F511,LU
2016-10-01,0.851286396549068,1.7573110026087397,F511,LU
2017-01-01,0.8519541270559832,1.760249932569623,F511,LU
2017-04-01,0.8517739210566734,1.760404266454428,F511,LU
2017-07-01,0.8525779376498801,1.7632581703225214,F511,LU
2017-10-01,0.8534126864547236,1.7702263675906884,F511,LU
2018-01-01,0.8537731516914129,1.769680326383331,F511,LU
2018-04-01,0.8550445103857567,1.7786785580772286,F511,LU
2018-07-01,0.855045233124565,1.7777118653749304,F511,LU
2018-10-01,0.8497576989213694,1.7275576799668848,F511,LU
2019-01-01,0.8463187588152328,1.6964003222871706,F511,LU
2019-04-01,0.8419254658385094,1.6595252368816085,F511,LU
2019-07-01,0.8380227083910274,1.6280729118394648,F511,LU
2019-10-01,0.8340267459138188,1.596852766881601,F511,LU
2020-01-01,0.828035930212472,1.5520296025593943,F511,LU
2020-04-01,0.8256033128659146,1.533770585302914,F511,LU
2020-07-01,0.8219580030593798,1.5084639298599192,F511,LU
2020-10-01,0.8187515180957008,1.4868038994696693,F511,LU
2021-01-01,0.8150814619110525,1.4625635030243644,F511,LU
2021-04-01,0.8108585346052365,1.4369306866399685,F511,LU
2021-07-01,0.8063708528394057,1.4092304521133423,F511,LU
2021-10-01,0.8023761031907671,1.3860898782290059,F511,LU
2022-01-01,0.8038974050696324,1.3945893183989129,F511,LU
2022-04-01,0.8045204222120239,1.399625021143866,F511,LU
2022-07-01,0.8045693779904306,1.400279476385742,F511,LU
2022-10-01,0.8043787253553416,1.3990566999204526,F511,LU
2023-01-01,0.8039288039939223,1.3955534025719671,F511,LU
2023-04-01,0.8045173662902195,1.3996079788433893,F511,LU
2023-07-01,0.8048528420579646,1.4018335590566509,F511,LU
2023-10-01,0.8044406122009055,1.3993999377562416,F511,LU
2024-01-01,0.8040775534679192,1.3965183429853054,F511,LU
2024-04-01,0.8050953545232274,1.4023660222410173,F511,LU
2024-07-01,0.8046665370406378,1.3994064764205478,F511,LU
2017-07-01,0.8924050632911392,NA,F511,LV
2017-10-01,0.8857142857142858,NA,F511,LV
2018-01-01,0.8865168539325843,NA,F511,LV
2018-04-01,0.8894736842105263,NA,F511,LV
2018-07-01,0.8901234567901235,NA,F511,LV
2018-10-01,0.8887323943661972,NA,F511,LV
2019-01-01,0.8896103896103896,NA,F511,LV
2019-04-01,0.8875,NA,F511,LV
2019-07-01,0.8855072463768117,NA,F511,LV
2019-10-01,0.8861111111111112,NA,F511,LV
2020-01-01,0.8935483870967742,NA,F511,LV
2020-04-01,0.8835294117647059,NA,F511,LV
2020-07-01,0.8835051546391752,NA,F511,LV
2020-10-01,0.8822580645161291,NA,F511,LV
2021-01-01,0.8810810810810811,NA,F511,LV
2021-04-01,0.8881656804733729,NA,F511,LV
2021-07-01,0.883030303030303,NA,F511,LV
2021-10-01,0.8890547263681592,NA,F511,LV
2022-01-01,0.8883597883597883,NA,F511,LV
2022-04-01,0.8829545454545455,NA,F511,LV
2022-07-01,0.8814814814814815,NA,F511,LV
2022-10-01,0.880891719745223,NA,F511,LV
2023-01-01,0.8822485207100592,NA,F511,LV
2023-04-01,0.8827586206896552,NA,F511,LV
2023-07-01,0.8827956989247312,NA,F511,LV
2023-10-01,0.8832460732984293,NA,F511,LV
2024-01-01,0.8807106598984772,NA,F511,LV
2024-04-01,0.8806122448979592,NA,F511,LV
2024-07-01,0.881094527363184,NA,F511,LV
2010-10-01,0.7398671096345515,1.103233819768811,F511,MT
2011-01-01,0.7421005785491768,1.1128020555941949,F511,MT
2011-04-01,0.7425355994487828,1.1162576084107703,F511,MT
2011-07-01,0.7444017299375301,1.1239994291898738,F511,MT
2011-10-01,0.7494954348870735,1.1392673303214689,F511,MT
2012-01-01,0.7493545183714002,1.138226718171135,F511,MT
2012-04-01,0.7563201561737434,1.1648532849105415,F511,MT
2012-07-01,0.7606941838649156,1.1788306445457022,F511,MT
2012-10-01,0.7652154195011338,1.1968112499750083,F511,MT
2013-01-01,0.7723090277777778,1.2266312635555945,F511,MT
2013-04-01,0.7781756180733164,1.25075591206875,F511,MT
2013-07-01,0.7816552901023891,1.2671854146262675,F511,MT
2013-10-01,0.7862544308782986,1.288176574194099,F511,MT
2014-01-01,0.7855729596042869,1.2864449705894556,F511,MT
2014-04-01,0.7831604150039905,1.2757869095678838,F511,MT
2014-07-01,0.7812813585488229,1.2680913505180407,F511,MT
2014-10-01,0.7790964777947933,1.2596203753130164,F511,MT
2015-01-01,0.7756371814092954,1.2460964508759644,F511,MT
2015-04-01,0.7723544489198095,1.2350809443214767,F511,MT
2015-07-01,0.7709473684210526,1.2336053695178661,F511,MT
2015-10-01,0.7687770743085639,1.2290390377230118,F511,MT
2016-01-01,0.7667826086956522,1.2265354438285654,F511,MT
2016-04-01,0.7643779741672332,1.2213162292644035,F511,MT
2016-07-01,0.7602165560600769,1.2115527861203492,F511,MT
2016-10-01,0.7564433866031962,1.199277396685647,F511,MT
2017-01-01,0.7576123407109323,1.1934081395843306,F511,MT
2017-04-01,0.7555908513341805,1.1857205685308607,F511,MT
2017-07-01,0.7563463430632995,1.1886043583761394,F511,MT
2017-10-01,0.7542640763911755,1.182102942055067,F511,MT
2018-01-01,0.754463040446304,1.1840729776610563,F511,MT
2018-04-01,0.75315733143061,1.1763721179029802,F511,MT
2018-07-01,0.7513081395348837,1.1770076360994266,F511,MT
2018-10-01,0.7532258064516129,1.185739737063162,F511,MT
2019-01-01,0.7543872371283539,1.1909224381141827,F511,MT
2019-04-01,0.7555240793201133,1.194861863324545,F511,MT
2019-07-01,0.7414362657091562,1.0970151405267656,F511,MT
2019-10-01,0.7393660154810173,1.0923053471091413,F511,MT
2020-01-01,0.7407196138657306,1.0919600137085017,F511,MT
2020-04-01,0.7428571428571429,1.0986744367485273,F511,MT
2020-07-01,0.7384051329055912,1.0847386499914462,F511,MT
2020-10-01,0.7397076735688186,1.0836003536193224,F511,MT
2021-01-01,0.7388590326581232,1.085749255594372,F511,MT
2021-04-01,0.7456529781724011,1.1129469153556368,F511,MT
2021-07-01,0.7439314966492927,1.1045253089442042,F511,MT
2021-10-01,0.7466690416815105,1.116757055615786,F511,MT
2022-01-01,0.7400450788880542,1.090354644934599,F511,MT
2022-04-01,0.7469417617793386,1.115029257212531,F511,MT
2022-07-01,0.743491301739652,1.0991943844663727,F511,MT
2022-10-01,0.7359242325277597,1.064703017859679,F511,MT
2023-01-01,0.7357523302263649,1.0641262297124816,F511,MT
2023-04-01,0.7363866877971474,1.0667201449392838,F511,MT
2023-07-01,0.7335752603344904,1.0694843613459424,F511,MT
2023-10-01,0.7345323741007195,1.0688568561212943,F511,MT
2024-01-01,0.7339841366687005,1.0722500788977114,F511,MT
2024-04-01,0.7351600985221676,1.0759952346173174,F511,MT
2024-07-01,0.7342407743496673,1.0736097998937344,F511,MT
2014-10-01,0.8351178781925344,1.6452418893031788,F511,NL
2015-01-01,0.8374632602306127,1.6621730423308285,F511,NL
2015-04-01,0.8366459627329192,1.6571605422877167,F511,NL
2015-07-01,0.8361542581681842,1.6541067570911319,F511,NL
2015-10-01,0.8372361809045227,1.6626532270378167,F511,NL
2016-01-01,0.835799275737196,1.6553081891588348,F511,NL
2016-04-01,0.8344470962609388,1.6473121532826263,F511,NL
2016-07-01,0.8338178043083312,1.6451774803630348,F511,NL
2016-10-01,0.8331487540901082,1.6421087639270115,F511,NL
2017-01-01,0.8345003646973013,1.6485879674123491,F511,NL
2017-04-01,0.8360000000000001,1.6554884852563485,F511,NL
2017-07-01,0.8374275782155273,1.6626231289404405,F511,NL
2017-10-01,0.8386211667050958,1.6689863785661396,F511,NL
2018-01-01,0.8389742377688489,1.6709323529356213,F511,NL
2018-04-01,0.8396341463414634,1.6751336927414506,F511,NL
2018-07-01,0.8397748592870544,1.6759964004514745,F511,NL
2018-10-01,0.8375372124492557,1.658891112163022,F511,NL
2019-01-01,0.8391700647637323,1.6702021009102148,F511,NL
2019-04-01,0.839208718313196,1.6695082571484583,F511,NL
2019-07-01,0.8392512361667059,1.6688026030608072,F511,NL
2019-10-01,0.8391363328057879,1.667662610118308,F511,NL
2020-01-01,0.8352137249200349,1.6390343593549983,F511,NL
2020-04-01,0.836610671936759,1.6488858871855654,F511,NL
2020-07-01,0.8360476663356504,1.6456259495522727,F511,NL
2020-10-01,0.8380851961197807,1.659874203568928,F511,NL
2021-01-01,0.8393157599551319,1.669006155831281,F511,NL
2021-04-01,0.8399257031664603,1.672729819018044,F511,NL
2021-07-01,0.8396010407632264,1.670139105873757,F511,NL
2021-10-01,0.8399865816839986,1.67326117379787,F511,NL
2022-01-01,0.8380321497968557,1.6594242661081846,F511,NL
2022-04-01,0.8353205389955084,1.6398212395374592,F511,NL
2022-07-01,0.8342400690846287,1.6318530107201685,F511,NL
2022-10-01,0.8343789209535759,1.6329092213759215,F511,NL
2023-01-01,0.8357624831309042,1.6419922837983798,F511,NL
2023-04-01,0.8365496527125962,1.647352893212416,F511,NL
2023-07-01,0.8360677835547853,1.6433864343144682,F511,NL
2023-10-01,0.8362563237774031,1.6446479911311596,F511,NL
2010-04-01,0.8287758346581876,1.5944297494904849,F511,PT
2010-07-01,0.8314662273476112,1.6166131775765156,F511,PT
2010-10-01,0.8282608695652174,1.6117043596381042,F511,PT
2011-01-01,0.838366718027735,1.6663936124561065,F511,PT
2011-04-01,0.8402684563758389,1.6923271464053777,F511,PT
2011-07-01,0.8355789473684211,1.6876564942853625,F511,PT
2011-10-01,0.8423655913978495,1.7329206464757285,F511,PT
2012-01-01,0.8409326424870467,1.7340135603370592,F511,PT
2012-04-01,0.8434920634920635,1.777287058458124,F511,PT
2012-07-01,0.8492260061919504,1.8017125013799262,F511,PT
2012-10-01,0.8558441558441559,1.8400622836098113,F511,PT
2013-01-01,0.8605839416058394,1.8813377164195455,F511,PT
2013-04-01,0.862882096069869,1.9172634225301484,F511,PT
2013-07-01,0.8651972157772623,1.9240298215965528,F511,PT
2013-10-01,0.863495145631068,1.9208323461255203,F511,PT
2014-01-01,0.8644012944983819,1.9173083130518664,F511,PT
2014-04-01,0.8632867132867134,1.9065778989063946,F511,PT
2014-07-01,0.8627659574468085,1.9021315761287996,F511,PT
2014-10-01,0.8655480984340045,1.9146478299035423,F511,PT
2015-01-01,0.8645338208409507,1.9005979037430056,F511,PT
2015-04-01,0.8647773279352227,1.8993781906494314,F511,PT
2015-07-01,0.8631449631449631,1.8880685913831075,F511,PT
2015-10-01,0.862227602905569,1.8768425020039754,F511,PT
2016-01-01,0.8657608695652175,1.8953465199238286,F511,PT
2016-04-01,0.8633986928104576,1.8791226976234983,F511,PT
2016-07-01,0.8630094043887148,1.872577956098714,F511,PT
2016-10-01,0.8635820895522388,1.8792165147491784,F511,PT
2017-01-01,0.8624365482233503,1.8676895475628679,F511,PT
2017-04-01,0.862621359223301,1.8672154288441993,F511,PT
2017-07-01,0.8621749408983452,1.8613316437139171,F511,PT
2017-10-01,0.861786600496278,1.8597999785679542,F511,PT
2018-01-01,0.862439024390244,1.86559114451232,F511,PT
2018-04-01,0.8598039215686275,1.8539407553897238,F511,PT
2018-07-01,0.8598971722365039,1.8530614994328347,F511,PT
2018-10-01,0.856268221574344,1.8169699795212837,F511,PT
2019-01-01,0.8592875318066158,1.8443012546138067,F511,PT
2019-04-01,0.8578680203045685,1.8341290400037835,F511,PT
2019-07-01,0.8531578947368421,1.8092636498737316,F511,PT
2019-10-01,0.8546599496221663,1.8182820788205287,F511,PT
2020-01-01,0.8476510067114094,1.7591174758582482,F511,PT
2020-04-01,0.8515669515669516,1.7920126883849836,F511,PT
2020-07-01,0.852046783625731,1.7899786908021857,F511,PT
2020-10-01,0.8516746411483254,1.8066059079799126,F511,PT
2021-01-01,0.8503325942350333,1.80023998567148,F511,PT
2021-04-01,0.8507494646680942,1.8043870950623297,F511,PT
2021-07-01,0.8514056224899599,1.8121535868153629,F511,PT
2021-10-01,0.8505882352941176,1.8070959046267576,F511,PT
2022-01-01,0.8506743737957612,1.8064963641236549,F511,PT
2022-04-01,0.8482688391038697,1.786464987672086,F511,PT
2022-07-01,0.849561403508772,1.7871882917319264,F511,PT
2022-10-01,0.8471458773784355,1.7859380378924357,F511,PT
2023-01-01,0.849624060150376,1.7916062405996347,F511,PT
2023-04-01,0.8479553903345725,1.7835516912201796,F511,PT
2023-07-01,0.8486988847583643,1.7906514290604598,F511,PT
2023-10-01,0.8501742160278746,1.8013256058772804,F511,PT
2024-01-01,0.848626817447496,1.796150885338217,F511,PT
2024-04-01,0.848956661316212,1.7953898021911983,F511,PT
2024-07-01,0.8480680061823802,1.7935352540443839,F511,PT
2010-10-01,0.8644504748982361,1.9455188091077755,F511,SI
2011-01-01,0.8579856115107913,1.8958418408613098,F511,SI
2011-04-01,0.8534456355283307,1.8684581175595911,F511,SI
2011-07-01,0.8522727272727273,1.853255630084818,F511,SI
2011-10-01,0.8490566037735849,1.8333241639146893,F511,SI
2012-01-01,0.8451055662188101,1.8073667822382893,F511,SI
2012-04-01,0.8413870246085011,1.7808196995314682,F511,SI
2012-07-01,0.83818181818181825,1.7582509460243683,F511,SI
2012-10-01,0.8351888667992048,1.7371113633655135,F511,SI
2013-01-01,0.8322105263157895,1.7180700420278192,F511,SI
2013-04-01,0.8269776876267749,1.6882132806183001,F511,SI
2013-07-01,0.825968992248062,1.6721231100535958,F511,SI
2013-10-01,0.8248638838475499,1.6566463000197587,F511,SI
2014-01-01,0.8251282051282052,1.6449926611661385,F511,SI
2014-04-01,0.821183800623053,1.6172959180241144,F511,SI
2014-07-01,0.8225705329153605,1.6098943263492984,F511,SI
2014-10-01,0.8163763066202091,1.5857608000927477,F511,SI
2015-01-01,0.8183673469387756,1.5966133523503006,F511,SI
2015-04-01,0.8197934595524957,1.6027369298951917,F511,SI
2015-07-01,0.8168831168831169,1.5960798100349043,F511,SI
2015-10-01,0.8204991087344029,1.606263053213629,F511,SI
2016-01-01,0.8206703910614526,1.616644443871717,F511,SI
2016-04-01,0.8184313725490195,1.5986940464020092,F511,SI
2016-07-01,0.8221014492753623,1.6195568040793105,F511,SI
2016-10-01,0.8216216216216217,1.6162508798494954,F511,SI
2017-01-01,0.8216911764705882,1.6232409277211155,F511,SI
2017-04-01,0.8236234458259325,1.6273518388067378,F511,SI
2017-07-01,0.8253521126760563,1.6368075836937246,F511,SI
2017-10-01,0.8241852487135506,1.6293899411559543,F511,SI
2018-01-01,0.8282685512367491,1.6508288600216225,F511,SI
2018-04-01,0.8306666666666667,1.6589571152413547,F511,SI
2018-07-01,0.830035335689046,1.6473193982074752,F511,SI
2018-10-01,0.8309352517985612,1.6560156902468743,F511,SI
2019-01-01,0.8336752136752137,1.665711772689099,F511,SI
2019-04-01,0.8356550580431178,1.680185364755717,F511,SI
2019-07-01,0.8360134003350084,1.6808898847660587,F511,SI
2019-10-01,0.8396341463414634,1.700926311374338,F511,SI
2020-01-01,0.8416666666666667,1.7087061709193974,F511,SI
2020-04-01,0.8434462444771723,1.7201822955363768,F511,SI
2020-07-01,0.8446064139941691,1.7257334393808088,F511,SI
2020-10-01,0.847477360931436,1.7408547684109914,F511,SI
2021-01-01,0.847514450867052,1.7385703813541646,F511,SI
2021-04-01,0.8474025974025974,1.7375458340764993,F511,SI
2021-07-01,0.847584789311408,1.7392292007897432,F511,SI
2021-10-01,0.8476419634263715,1.7387163996243882,F511,SI
2022-01-01,0.8470338983050848,1.74014259463311,F511,SI
2022-04-01,0.8481646273637375,1.748173560626768,F511,SI
2022-07-01,0.8465201465201465,1.7377603519544957,F511,SI
2022-10-01,0.846727898966705,1.7404624188275912,F511,SI
2023-01-01,0.8470646766169154,1.7412196654314915,F511,SI
2023-04-01,0.8467166979362102,1.738962739105436,F511,SI
2023-07-01,0.8466275659824047,1.7375233122232974,F511,SI
2023-10-01,0.8467924528301887,1.7395138954823886,F511,SI
2024-01-01,0.8470491803278689,1.7397935345038995,F511,SI
2024-04-01,0.847135217723453,1.737595693342869,F511,SI
2024-07-01,0.8475360121304019,1.7409359658894166,F511,SI
2010-07-01,0.9,NA,F511,SK
2010-10-01,0.9,NA,F511,SK
2011-01-01,0.9,NA,F511,SK
2011-04-01,0.9,NA,F511,SK
2011-07-01,0.9,NA,F511,SK
2011-10-01,0.9,NA,F511,SK
2012-01-01,0.9,NA,F511,SK
2012-04-01,0.9,NA,F511,SK
2012-07-01,0.8625,NA,F511,SK
2012-10-01,0.8625,NA,F511,SK
2013-01-01,0.8625,NA,F511,SK
2013-04-01,0.8571428571428572,NA,F511,SK
2013-07-01,0.8538461538461539,NA,F511,SK
2013-10-01,0.8125,NA,F511,SK
2014-01-01,0.8125,NA,F511,SK
2014-04-01,0.8176470588235294,NA,F511,SK
2014-07-01,0.8157894736842105,NA,F511,SK
2014-10-01,0.8272727272727273,NA,F511,SK
2015-01-01,0.8111111111111111,NA,F511,SK
2015-04-01,0.8384615384615385,NA,F511,SK
2015-07-01,0.8357142857142857,NA,F511,SK
2015-10-01,0.8466666666666667,NA,F511,SK
2016-01-01,0.8517241379310345,NA,F511,SK
2016-04-01,0.8517241379310345,NA,F511,SK
2016-07-01,0.8533333333333334,NA,F511,SK
2016-10-01,0.8666666666666667,NA,F511,SK
2017-01-01,0.8857142857142858,NA,F511,SK
2017-04-01,0.86,NA,F511,SK
2017-07-01,0.8674418604651163,NA,F511,SK
2017-10-01,0.8565217391304348,NA,F511,SK
2018-01-01,0.862962962962963,NA,F511,SK
2018-04-01,0.8534883720930233,NA,F511,SK
2018-07-01,0.8428571428571429,NA,F511,SK
2018-10-01,0.8555555555555555,NA,F511,SK
2019-01-01,0.8355932203389831,NA,F511,SK
2019-04-01,0.8233333333333334,NA,F511,SK
2019-07-01,0.8266666666666667,NA,F511,SK
2019-10-01,0.8161290322580645,NA,F511,SK
2020-01-01,0.8122807017543859,NA,F511,SK
2020-04-01,0.8014492753623188,NA,F511,SK
2020-07-01,0.7944444444444445,NA,F511,SK
2020-10-01,0.7931818181818182,NA,F511,SK
2021-01-01,0.784,NA,F511,SK
2021-04-01,0.7742857142857144,NA,F511,SK
2021-07-01,0.7666666666666667,NA,F511,SK
2021-10-01,0.7677966101694915,NA,F511,SK
2022-01-01,0.7745762711864407,NA,F511,SK
2022-04-01,0.7782608695652173,NA,F511,SK
2022-07-01,0.7924528301886793,NA,F511,SK
2022-10-01,0.7807339449541284,NA,F511,SK
2023-01-01,0.7780487804878049,NA,F511,SK
2023-04-01,0.7784615384615384,NA,F511,SK
2023-07-01,0.7784615384615384,NA,F511,SK
2023-10-01,0.7696969696969698,NA,F511,SK
2024-01-01,0.7666666666666667,NA,F511,SK
2024-04-01,0.768,NA,F511,SK
2024-07-01,0.7658064516129033,NA,F511,SK
2010-10-01,0.8828827566886118,2.083185065292357,F51M,AT
2011-01-01,0.8831298557158713,2.0859503725552964,F51M,AT
2011-04-01,0.883909648633575,2.093337562576131,F51M,AT
2011-07-01,0.8841742796907941,2.0939230351053633,F51M,AT
2011-10-01,0.884345442083619,2.0972852209526405,F51M,AT
2012-01-01,0.8840010508340996,2.095803760457957,F51M,AT
2012-04-01,0.8844807315480079,2.1009773939941243,F51M,AT
2012-07-01,0.8849470694552027,2.1044971808511437,F51M,AT
2012-10-01,0.8858145171578008,2.117419139734841,F51M,AT
2013-01-01,0.8861142784745978,2.1190021234820406,F51M,AT
2013-04-01,0.8863981762917933,2.121835438762635,F51M,AT
2013-07-01,0.886943471735868,2.1264280261353523,F51M,AT
2013-10-01,0.8882378519404284,2.144582710043329,F51M,AT
2014-01-01,0.8886998109220332,2.146904878590127,F51M,AT
2014-04-01,0.8892562891354499,2.1524124694257862,F51M,AT
2014-07-01,0.8895743978884857,2.15580737190197,F51M,AT
2014-10-01,0.8906429156429156,2.1759517916662086,F51M,AT
2015-01-01,0.8906598984771574,2.1718204932865635,F51M,AT
2015-04-01,0.8912356321839081,2.1772180158136862,F51M,AT
2015-07-01,0.891533628592028,2.177658390434664,F51M,AT
2015-10-01,0.8920604534005038,2.183358197125592,F51M,AT
2016-01-01,0.8927746520580397,2.193330834615279,F51M,AT
2016-04-01,0.8931464791522234,2.196159128178597,F51M,AT
2016-07-01,0.8937785728483403,2.204914235763746,F51M,AT
2016-10-01,0.8943827815847891,2.214199245859933,F51M,AT
2017-01-01,0.8950204314359024,2.2218453447807303,F51M,AT
2017-04-01,0.8949756280464942,2.2149926598998237,F51M,AT
2017-07-01,0.8948128391428308,2.211297616171818,F51M,AT
2017-10-01,0.8947294737708968,2.207901369699203,F51M,AT
2018-01-01,0.8944607843137256,2.2035238369528356,F51M,AT
2018-04-01,0.8941788617886179,2.198954734236908,F51M,AT
2018-07-01,0.8939631705364292,2.1952528629302073,F51M,AT
2018-10-01,0.8943655519926706,2.196705170945945,F51M,AT
2019-01-01,0.8937556835404669,2.1886180813426392,F51M,AT
2019-04-01,0.8935454885810559,2.184985045330281,F51M,AT
2019-07-01,0.894009761869546,2.1850110303721806,F51M,AT
2019-10-01,0.8926710220019525,2.1754412807304826,F51M,AT
2020-01-01,0.8924242424242425,2.172156098855562,F51M,AT
2020-04-01,0.8921930870083433,2.1687621457201662,F51M,AT
2020-07-01,0.8915840140023338,2.1618418307429494,F51M,AT
2020-10-01,0.8931360325480675,2.1667379868383256,F51M,AT
2021-01-01,0.8920189901841278,2.1603473154591613,F51M,AT
2021-04-01,0.8917438709270814,2.156263664401313,F51M,AT
2021-07-01,0.8915256346441016,2.1533286460684806,F51M,AT
2021-10-01,0.8926461451567355,2.157338342346023,F51M,AT
2022-01-01,0.8926047938202886,2.1564196873870194,F51M,AT
2022-04-01,0.8908865328220167,2.152224505639778,F51M,AT
2022-07-01,0.8908712291760469,2.1522298931154324,F51M,AT
2022-10-01,0.8914012564872986,2.151879443284046,F51M,AT
2023-01-01,0.8919556628621599,2.1529140647342584,F51M,AT
2023-04-01,0.8919365426695842,2.152593827173922,F51M,AT
2023-07-01,0.8919465293376432,2.1528505318076387,F51M,AT
2023-10-01,0.8925231595680535,2.1557266817441962,F51M,AT
2024-01-01,0.8925723648279629,2.1564381922750484,F51M,AT
2024-04-01,0.8925046503993872,2.1553230961925363,F51M,AT
2024-07-01,0.8925188668927049,2.1555402752570494,F51M,AT
2010-07-01,0.8907791279485346,2.1523333476416835,F51M,BE
2010-10-01,0.8907573564881814,2.149304597974781,F51M,BE
2011-01-01,0.8904671874222598,2.146837811295228,F51M,BE
2011-04-01,0.8903092885866057,2.1444762077915605,F51M,BE
2011-07-01,0.8901455992745226,2.1421511884464484,F51M,BE
2011-10-01,0.8903979785217941,2.1426102678134806,F51M,BE
2012-01-01,0.8906060030395138,2.14349356188983,F51M,BE
2012-04-01,0.8902246335427375,2.140453855354886,F51M,BE
2012-07-01,0.8902155416903006,2.139919448926034,F51M,BE
2012-10-01,0.8902534298780488,2.1392480790705313,F51M,BE
2013-01-01,0.8903945427728613,2.1407393082143664,F51M,BE
2013-04-01,0.8902354538220287,2.1390151072234236,F51M,BE
2013-07-01,0.8900271053369474,2.136717447620035,F51M,BE
2013-10-01,0.8900457559062471,2.1366998878761865,F51M,BE
2014-01-01,0.8898956356736243,2.135051926959179,F51M,BE
2014-04-01,0.8898912228057014,2.134927118229169,F51M,BE
2014-07-01,0.8897637422470527,2.133431288386567,F51M,BE
2014-10-01,0.8893101362980881,2.128415141840351,F51M,BE
2015-01-01,0.8889195423092578,2.1235677390814427,F51M,BE
2015-04-01,0.8883230944254835,2.1180318695249354,F51M,BE
2015-07-01,0.8872063640617689,2.1071317780646743,F51M,BE
2015-10-01,0.8870649914128175,2.1071973815549714,F51M,BE
2016-01-01,0.8861714233692931,2.0984028660303697,F51M,BE
2016-04-01,0.885675651311638,2.0963162906880197,F51M,BE
2016-07-01,0.8850426966292135,2.0913850836898815,F51M,BE
2016-10-01,0.884234731420162,2.085111174049348,F51M,BE
2017-01-01,0.8832625719407492,2.07659200044072,F51M,BE
2017-04-01,0.8821728633510382,2.0692031592342204,F51M,BE
2017-07-01,0.8821596244131455,2.067212843504881,F51M,BE
2017-10-01,0.8819632132132132,2.0634165443829837,F51M,BE
2018-01-01,0.8812103299578469,2.0518463493115062,F51M,BE
2018-04-01,0.8806173866249205,2.0468710231270077,F51M,BE
2018-07-01,0.8793296648324163,2.0296440577236576,F51M,BE
2018-10-01,0.8797364743461769,2.0345411433149203,F51M,BE
2019-01-01,0.8805697038294662,2.04112676269796,F51M,BE
2019-04-01,0.8806215378837668,2.04016585767936,F51M,BE
2019-07-01,0.8806478328885617,2.039305073812042,F51M,BE
2019-10-01,0.8800027595088075,2.0340836559559254,F51M,BE
2020-01-01,0.8798434815804543,2.0331852086766182,F51M,BE
2020-04-01,0.8794175127508461,2.0268565376337087,F51M,BE
2020-07-01,0.8794304250345848,2.0273657189450707,F51M,BE
2020-10-01,0.8794781316742502,2.027016497227381,F51M,BE
2021-01-01,0.8792794457274827,2.024979098379453,F51M,BE
2021-04-01,0.8793327615006095,2.0244291335607314,F51M,BE
2021-07-01,0.8793243609430043,2.0242447884751757,F51M,BE
2021-10-01,0.8792829396794214,2.0227591026931635,F51M,BE
2022-01-01,0.8794937378726407,2.0262636967876984,F51M,BE
2022-04-01,0.8802378937051722,2.0322276812043167,F51M,BE
2022-07-01,0.8790436256579535,2.024756268901304,F51M,BE
2022-10-01,0.8794784241751675,2.02876103211006,F51M,BE
2023-01-01,0.8791133338984488,2.025858468282619,F51M,BE
2023-04-01,0.8790658846697205,2.0250869613499485,F51M,BE
2023-07-01,0.8791322662173547,2.0296411392280174,F51M,BE
2023-10-01,0.8792845568989156,2.0313366099053405,F51M,BE
2024-01-01,0.8791924574707932,2.02956736006637,F51M,BE
2024-04-01,0.8791113109594081,2.028151679953796,F51M,BE
2024-07-01,0.8791275493687277,2.028990829132471,F51M,BE
2010-07-01,0.7780816270441115,1.2519744884948707,F51M,CY
2010-10-01,0.7784329563812601,1.258930098004896,F51M,CY
2011-01-01,0.7844649933949802,1.2841995802814796,F51M,CY
2011-04-01,0.790683870967742,1.3244771759765952,F51M,CY
2011-07-01,0.7953494282083863,1.3539743733642724,F51M,CY
2011-10-01,0.7978173607626693,1.3713876073968436,F51M,CY
2012-01-01,0.8010625154435385,1.3958955013925791,F51M,CY
2012-04-01,0.8026238352133399,1.4096724108039698,F51M,CY
2012-07-01,0.8048780487804879,1.4260878494395253,F51M,CY
2012-10-01,0.8063088849135361,1.4392056732137535,F51M,CY
2013-01-01,0.8073637007316498,1.4498784431314247,F51M,CY
2013-04-01,0.8057159693576901,1.446924532143308,F51M,CY
2013-07-01,0.8070526566595188,1.4561638151877567,F51M,CY
2013-10-01,0.8068823955566289,1.464287774313606,F51M,CY
2014-01-01,0.8023282552457602,1.424359006126889,F51M,CY
2014-04-01,0.8047867711053089,1.4424363180044733,F51M,CY
