TIME_PERIOD,GINI,THEIL,ASSET,REF_AREA
2014-07-01,0.3913307484088082,0.2991885679670578,DEBT,FI
2014-10-01,0.392670118882649,0.3014479935220934,DEBT,FI
2015-01-01,0.3946259985475672,0.3045117505847666,DEBT,FI
2015-04-01,0.3959466245785207,0.30782390908988166,DEBT,FI
2015-07-01,0.39718841198661836,0.3098646370412499,DEBT,FI
2015-10-01,0.3980741999433588,0.3115200803459598,DEBT,FI
2016-01-01,0.4002318555469683,0.3163966794830132,DEBT,FI
2016-04-01,0.4008999030873599,0.3183803529462811,DEBT,FI
2016-07-01,0.4022383462249298,0.3225452612973382,DEBT,FI
2016-10-01,0.40198215380423674,0.3243788088237669,DEBT,FI
2017-01-01,0.403266109866232,0.32347782305505995,DEBT,FI
2017-04-01,0.40410018178145823,0.32501729132145196,DEBT,FI
2017-07-01,0.4020937855374942,0.32157951222395986,DEBT,FI
2017-10-01,0.40200974828069713,0.32013969268135023,DEBT,FI
2018-01-01,0.40185785123966944,0.32328221006321023,DEBT,FI
2018-04-01,0.4025302386400784,0.32383614821188506,DEBT,FI
2018-07-01,0.40286269430051813,0.3241519636415508,DEBT,FI
2018-10-01,0.40064139941690957,0.3227977583012124,DEBT,FI
2019-01-01,0.4012773605494575,0.3260019211190288,DEBT,FI
2019-04-01,0.40262205574249255,0.32741905841993163,DEBT,FI
2019-07-01,0.40123612512613527,0.3275658427674008,DEBT,FI
2019-10-01,0.40340299261317003,0.32762004389169935,DEBT,FI
2020-01-01,0.40013819095477376,0.323034289434564,DEBT,FI
2020-04-01,0.40233676552191877,0.3289096670101421,DEBT,FI
2020-07-01,0.4026532479414455,0.32721477121547166,DEBT,FI
2020-10-01,0.40544749439495853,0.32714910732011143,DEBT,FI
2021-01-01,0.4093346214225335,0.3345754358451259,DEBT,FI
2021-04-01,0.4101812778603269,0.3351415445683148,DEBT,FI
2021-07-01,0.40928916656843095,0.33389081500249446,DEBT,FI
2021-10-01,0.4086344795376262,0.33184491539074595,DEBT,FI
2022-01-01,0.411790091489729,0.3372438000372374,DEBT,FI
2022-04-01,0.4131176437141071,0.33538617610511945,DEBT,FI
2022-07-01,0.411488309352518,0.3362007704907712,DEBT,FI
2022-10-01,0.4141315952126763,0.33676409828809994,DEBT,FI
2023-01-01,0.4150552174892945,0.340652670673882,DEBT,FI
2023-04-01,0.4192381381719825,0.3446021800359107,DEBT,FI
2023-07-01,0.4174257314539226,0.3436845377238186,DEBT,FI
2023-10-01,0.41978806469604024,0.34980116139765344,DEBT,FI
2024-01-01,0.4197506123357827,0.3491405303333634,DEBT,FI
2024-04-01,0.4200422409959982,0.34963255785790887,DEBT,FI
2024-07-01,0.420704405310816,0.3524179416959724,DEBT,FI
2009-10-01,0.434082818062582,0.3810017520204381,DEBT,FR
2010-01-01,0.4376628209899517,0.3857085071262469,DEBT,FR
2010-04-01,0.44015906389980797,0.3923119610327454,DEBT,FR
2010-07-01,0.4438389261744966,0.4037035516741662,DEBT,FR
2010-10-01,0.44538300104931794,0.405139780569247,DEBT,FR
2011-01-01,0.44806696582671723,0.4080672031196403,DEBT,FR
2011-04-01,0.45111073570402904,0.41337466041217885,DEBT,FR
2011-07-01,0.45295195270214006,0.418625507206952,DEBT,FR
2011-10-01,0.4542540888815464,0.4176349905005498,DEBT,FR
2012-01-01,0.4563636363636363,0.41942818752712513,DEBT,FR
2012-04-01,0.4590284592737979,0.4224371410215172,DEBT,FR
2012-07-01,0.46164006158334003,0.43038686277873334,DEBT,FR
2012-10-01,0.46369498629695316,0.43067152193441405,DEBT,FR
2013-01-01,0.4659866139827433,0.43112896310393595,DEBT,FR
2013-04-01,0.46811594202898554,0.4345713501348781,DEBT,FR
2013-07-01,0.4713810316139767,0.44034641297275334,DEBT,FR
2013-10-01,0.47409277374566117,0.4425107499579296,DEBT,FR
2014-01-01,0.4761886112634135,0.4435027633036159,DEBT,FR
2014-04-01,0.4799502255405196,0.45074723764304653,DEBT,FR
2014-07-01,0.48261607280579977,0.45620557423769537,DEBT,FR
2014-10-01,0.4836847775896568,0.45323735170588403,DEBT,FR
2015-01-01,0.48094870210135965,0.4480810856495528,DEBT,FR
2015-04-01,0.4777007777007777,0.4421447568524226,DEBT,FR
2015-07-01,0.47441540577716645,0.43844661756736913,DEBT,FR
2015-10-01,0.4698962465669819,0.4312443665640357,DEBT,FR
2016-01-01,0.46637752360482077,0.4264767376311044,DEBT,FR
2016-04-01,0.4628549618320611,0.4214790191804718,DEBT,FR
2016-07-01,0.4602172437202986,0.42290322015493265,DEBT,FR
2016-10-01,0.45655368926214757,0.4106996792981769,DEBT,FR
2017-01-01,0.4539048473967684,0.40770686832161984,DEBT,FR
2017-04-01,0.4495343680709535,0.4031204080514716,DEBT,FR
2017-07-01,0.44809653047751785,0.40006968722214364,DEBT,FR
2017-10-01,0.442129764329357,0.3939485844581917,DEBT,FR
2018-01-01,0.4420942785174523,0.39486233564976897,DEBT,FR
2018-04-01,0.4420474672334397,0.39592962985289926,DEBT,FR
2018-07-01,0.4442508710801394,0.39880408504034437,DEBT,FR
2018-10-01,0.4406650668495029,0.3980575890371041,DEBT,FR
2019-01-01,0.44246425395087907,0.39984622415742366,DEBT,FR
2019-04-01,0.44162762682371837,0.4006480009962376,DEBT,FR
2019-07-01,0.44214930056216495,0.40283152369260183,DEBT,FR
2019-10-01,0.4415884847705951,0.40422232198019814,DEBT,FR
2020-01-01,0.44134099616858236,0.4055381108898557,DEBT,FR
2020-04-01,0.4444556706238949,0.41090249054391037,DEBT,FR
2020-07-01,0.4453022216705971,0.41313520386655783,DEBT,FR
2020-10-01,0.44630160375632655,0.4145223986864132,DEBT,FR
2021-01-01,0.44699027953873083,0.4169869454519186,DEBT,FR
